date,province,region,variable,value,model
2021-07-01,Bangkok Metropolis,central,no_tourist_occupied,104844.0,
2021-07-01,Lop Buri,central,no_tourist_occupied,2115.0,
2021-07-01,Phra Nakhon Si Ayutthaya,central,no_tourist_occupied,6207.0,
2021-07-01,Saraburi,central,no_tourist_occupied,2695.0,
2021-07-01,Chai Nat,central,no_tourist_occupied,730.0,
2021-07-01,Nakhon Pathom,central,no_tourist_occupied,1281.0,
2021-07-01,Sing Buri,central,no_tourist_occupied,757.0,
2021-07-01,Ang Thong,central,no_tourist_occupied,482.0,
2021-07-01,Nonthaburi,central,no_tourist_occupied,557.0,
2021-07-01,Pathum Thani,central,no_tourist_occupied,672.0,
2021-07-01,Samut Prakan,central,no_tourist_occupied,618.0,
2021-07-01,Samut Sakhon,central,no_tourist_occupied,528.0,
2021-07-01,Chachoengsao,east,no_tourist_occupied,440.0,
2021-07-01,Ratchaburi,central,no_tourist_occupied,3780.0,
2021-07-01,Kanchanaburi,central,no_tourist_occupied,12667.0,
2021-07-01,Samut Songkhram,central,no_tourist_occupied,2648.0,
2021-07-01,Suphan Buri,central,no_tourist_occupied,2776.0,
2021-07-01,Phetchaburi,central,no_tourist_occupied,12527.0,
2021-07-01,Prachuap Khiri Khan,central,no_tourist_occupied,18263.0,
2021-07-01,Chon Buri,east,no_tourist_occupied,15362.0,
2021-07-01,Chanthaburi,east,no_tourist_occupied,16972.0,
2021-07-01,Trat,east,no_tourist_occupied,12286.0,
2021-07-01,Nakhon Nayok,east,no_tourist_occupied,2116.0,
2021-07-01,Prachin Buri,east,no_tourist_occupied,1678.0,
2021-07-01,Rayong,east,no_tourist_occupied,16591.0,
2021-07-01,Sa Kaeo,east,no_tourist_occupied,1313.0,
2021-07-01,Phuket,south,no_tourist_occupied,21398.0,
2021-07-01,Phatthalung,south,no_tourist_occupied,1330.0,
2021-07-01,Trang,south,no_tourist_occupied,1565.0,
2021-07-01,Ranong,south,no_tourist_occupied,1270.0,
2021-07-01,Chumphon,south,no_tourist_occupied,1436.0,
2021-07-01,Pattani,south,no_tourist_occupied,464.0,
2021-07-01,Yala,south,no_tourist_occupied,441.0,
2021-07-01,Nakhon Si Thammarat,south,no_tourist_occupied,6230.0,
2021-07-01,Narathiwat,south,no_tourist_occupied,377.0,
2021-07-01,Krabi,south,no_tourist_occupied,835.0,
2021-07-01,Songkhla,south,no_tourist_occupied,901.0,
2021-07-01,Phangnga,south,no_tourist_occupied,4206.0,
2021-07-01,Surat Thani,south,no_tourist_occupied,2082.0,
2021-07-01,Satun,south,no_tourist_occupied,1345.0,
2021-07-01,Kamphaeng Phet,north,no_tourist_occupied,4586.0,
2021-07-01,Chiang Rai,north,no_tourist_occupied,23836.0,
2021-07-01,Chiang Mai,north,no_tourist_occupied,52843.0,
2021-07-01,Phichit,north,no_tourist_occupied,3067.0,
2021-07-01,Nakhon Sawan,north,no_tourist_occupied,9801.0,
2021-07-01,Tak,north,no_tourist_occupied,10955.0,
2021-07-01,Phitsanulok,north,no_tourist_occupied,18673.0,
2021-07-01,Phayao,north,no_tourist_occupied,3818.0,
2021-07-01,Phetchabun,north,no_tourist_occupied,19417.0,
2021-07-01,Phrae,north,no_tourist_occupied,4605.0,
2021-07-01,Lampang,north,no_tourist_occupied,4034.0,
2021-07-01,Lamphun,north,no_tourist_occupied,1452.0,
2021-07-01,Mae Hong Son,north,no_tourist_occupied,8841.0,
2021-07-01,Uttaradit,north,no_tourist_occupied,4704.0,
2021-07-01,Uthai Thani,north,no_tourist_occupied,1140.0,
2021-07-01,Sukhothai,north,no_tourist_occupied,2682.0,
2021-07-01,Nan,north,no_tourist_occupied,7436.0,
2021-07-01,Kalasin,east_northeast,no_tourist_occupied,895.0,
2021-07-01,Khon Kaen,east_northeast,no_tourist_occupied,12918.0,
2021-07-01,Chaiyaphum,east_northeast,no_tourist_occupied,3225.0,
2021-07-01,Nakhon Phanom,east_northeast,no_tourist_occupied,1432.0,
2021-07-01,Nakhon Ratchasima,east_northeast,no_tourist_occupied,47868.0,
2021-07-01,Buri Ram,east_northeast,no_tourist_occupied,9185.0,
2021-07-01,Maha Sarakham,east_northeast,no_tourist_occupied,1595.0,
2021-07-01,Mukdahan,east_northeast,no_tourist_occupied,1538.0,
2021-07-01,Roi Et,east_northeast,no_tourist_occupied,1379.0,
2021-07-01,Loei,east_northeast,no_tourist_occupied,2431.0,
2021-07-01,Si Sa Ket,south,no_tourist_occupied,1488.0,
2021-07-01,Surin,east_northeast,no_tourist_occupied,5703.0,
2021-07-01,Nong Khai,east_northeast,no_tourist_occupied,5620.0,
2021-07-01,Bueng Kan,east_northeast,no_tourist_occupied,1038.0,
2021-07-01,Udon Thani,east_northeast,no_tourist_occupied,6097.0,
2021-07-01,Ubon Ratchathani,east_northeast,no_tourist_occupied,5401.0,
2021-07-01,Sakon Nakhon,east_northeast,no_tourist_occupied,2440.0,
2021-07-01,Yasothon,east_northeast,no_tourist_occupied,445.0,
2021-07-01,Amnat Charoen,east_northeast,no_tourist_occupied,464.0,
2021-07-01,Nong Bua Lam Phu,east_northeast,no_tourist_occupied,899.0,
2021-07-01,Bangkok Metropolis,central,no_tourist_all,169121.0,
2021-07-01,Lop Buri,central,no_tourist_all,5956.0,
2021-07-01,Phra Nakhon Si Ayutthaya,central,no_tourist_all,21529.0,
2021-07-01,Saraburi,central,no_tourist_all,7419.0,
2021-07-01,Chai Nat,central,no_tourist_all,3194.0,
2021-07-01,Nakhon Pathom,central,no_tourist_all,4047.0,
2021-07-01,Sing Buri,central,no_tourist_all,2031.0,
2021-07-01,Ang Thong,central,no_tourist_all,1386.0,
2021-07-01,Nonthaburi,central,no_tourist_all,2156.0,
2021-07-01,Pathum Thani,central,no_tourist_all,1116.0,
2021-07-01,Samut Prakan,central,no_tourist_all,1526.0,
2021-07-01,Samut Sakhon,central,no_tourist_all,861.0,
2021-07-01,Chachoengsao,east,no_tourist_all,2359.0,
2021-07-01,Ratchaburi,central,no_tourist_all,10667.0,
2021-07-01,Kanchanaburi,central,no_tourist_all,26909.0,
2021-07-01,Samut Songkhram,central,no_tourist_all,6501.0,
2021-07-01,Suphan Buri,central,no_tourist_all,9449.0,
2021-07-01,Phetchaburi,central,no_tourist_all,15182.0,
2021-07-01,Prachuap Khiri Khan,central,no_tourist_all,19918.0,
2021-07-01,Chon Buri,east,no_tourist_all,34619.0,
2021-07-01,Chanthaburi,east,no_tourist_all,17139.0,
2021-07-01,Trat,east,no_tourist_all,17144.0,
2021-07-01,Nakhon Nayok,east,no_tourist_all,3515.0,
2021-07-01,Prachin Buri,east,no_tourist_all,3384.0,
2021-07-01,Rayong,east,no_tourist_all,20171.0,
2021-07-01,Sa Kaeo,east,no_tourist_all,2531.0,
2021-07-01,Phuket,south,no_tourist_all,36699.0,
2021-07-01,Phatthalung,south,no_tourist_all,1934.0,
2021-07-01,Trang,south,no_tourist_all,2288.0,
2021-07-01,Ranong,south,no_tourist_all,1633.0,
2021-07-01,Chumphon,south,no_tourist_all,1865.0,
2021-07-01,Pattani,south,no_tourist_all,585.0,
2021-07-01,Yala,south,no_tourist_all,529.0,
2021-07-01,Nakhon Si Thammarat,south,no_tourist_all,8425.0,
2021-07-01,Narathiwat,south,no_tourist_all,474.0,
2021-07-01,Krabi,south,no_tourist_all,1716.0,
2021-07-01,Songkhla,south,no_tourist_all,1474.0,
2021-07-01,Phangnga,south,no_tourist_all,5208.0,
2021-07-01,Surat Thani,south,no_tourist_all,3602.0,
2021-07-01,Satun,south,no_tourist_all,1839.0,
2021-07-01,Kamphaeng Phet,north,no_tourist_all,6317.0,
2021-07-01,Chiang Rai,north,no_tourist_all,25803.0,
2021-07-01,Chiang Mai,north,no_tourist_all,69510.0,
2021-07-01,Phichit,north,no_tourist_all,6355.0,
2021-07-01,Nakhon Sawan,north,no_tourist_all,14969.0,
2021-07-01,Tak,north,no_tourist_all,13933.0,
2021-07-01,Phitsanulok,north,no_tourist_all,26075.0,
2021-07-01,Phayao,north,no_tourist_all,8278.0,
2021-07-01,Phetchabun,north,no_tourist_all,22759.0,
2021-07-01,Phrae,north,no_tourist_all,5424.0,
2021-07-01,Lampang,north,no_tourist_all,6122.0,
2021-07-01,Lamphun,north,no_tourist_all,6810.0,
2021-07-01,Mae Hong Son,north,no_tourist_all,9411.0,
2021-07-01,Uttaradit,north,no_tourist_all,5713.0,
2021-07-01,Uthai Thani,north,no_tourist_all,2109.0,
2021-07-01,Sukhothai,north,no_tourist_all,5178.0,
2021-07-01,Nan,north,no_tourist_all,9841.0,
2021-07-01,Kalasin,east_northeast,no_tourist_all,2495.0,
2021-07-01,Khon Kaen,east_northeast,no_tourist_all,17954.0,
2021-07-01,Chaiyaphum,east_northeast,no_tourist_all,6802.0,
2021-07-01,Nakhon Phanom,east_northeast,no_tourist_all,4473.0,
2021-07-01,Nakhon Ratchasima,east_northeast,no_tourist_all,83136.0,
2021-07-01,Buri Ram,east_northeast,no_tourist_all,10752.0,
2021-07-01,Maha Sarakham,east_northeast,no_tourist_all,2664.0,
2021-07-01,Mukdahan,east_northeast,no_tourist_all,5772.0,
2021-07-01,Roi Et,east_northeast,no_tourist_all,2573.0,
2021-07-01,Loei,east_northeast,no_tourist_all,4573.0,
2021-07-01,Si Sa Ket,south,no_tourist_all,3604.0,
2021-07-01,Surin,east_northeast,no_tourist_all,7265.0,
2021-07-01,Nong Khai,east_northeast,no_tourist_all,8319.0,
2021-07-01,Bueng Kan,east_northeast,no_tourist_all,2816.0,
2021-07-01,Udon Thani,east_northeast,no_tourist_all,10132.0,
2021-07-01,Ubon Ratchathani,east_northeast,no_tourist_all,6431.0,
2021-07-01,Sakon Nakhon,east_northeast,no_tourist_all,4796.0,
2021-07-01,Yasothon,east_northeast,no_tourist_all,1497.0,
2021-07-01,Amnat Charoen,east_northeast,no_tourist_all,1392.0,
2021-07-01,Nong Bua Lam Phu,east_northeast,no_tourist_all,2269.0,
2021-07-01,Bangkok Metropolis,central,no_tourist_thai,147154.0,
2021-07-01,Lop Buri,central,no_tourist_thai,5927.0,
2021-07-01,Phra Nakhon Si Ayutthaya,central,no_tourist_thai,21302.0,
2021-07-01,Saraburi,central,no_tourist_thai,7401.0,
2021-07-01,Chai Nat,central,no_tourist_thai,3194.0,
2021-07-01,Nakhon Pathom,central,no_tourist_thai,4047.0,
2021-07-01,Sing Buri,central,no_tourist_thai,2031.0,
2021-07-01,Ang Thong,central,no_tourist_thai,1386.0,
2021-07-01,Nonthaburi,central,no_tourist_thai,2144.0,
2021-07-01,Pathum Thani,central,no_tourist_thai,1103.0,
2021-07-01,Samut Prakan,central,no_tourist_thai,1481.0,
2021-07-01,Samut Sakhon,central,no_tourist_thai,861.0,
2021-07-01,Chachoengsao,east,no_tourist_thai,2359.0,
2021-07-01,Ratchaburi,central,no_tourist_thai,10667.0,
2021-07-01,Kanchanaburi,central,no_tourist_thai,26862.0,
2021-07-01,Samut Songkhram,central,no_tourist_thai,6501.0,
2021-07-01,Suphan Buri,central,no_tourist_thai,9449.0,
2021-07-01,Phetchaburi,central,no_tourist_thai,15093.0,
2021-07-01,Prachuap Khiri Khan,central,no_tourist_thai,19850.0,
2021-07-01,Chon Buri,east,no_tourist_thai,34021.0,
2021-07-01,Chanthaburi,east,no_tourist_thai,17083.0,
2021-07-01,Trat,east,no_tourist_thai,17038.0,
2021-07-01,Nakhon Nayok,east,no_tourist_thai,3515.0,
2021-07-01,Prachin Buri,east,no_tourist_thai,3384.0,
2021-07-01,Rayong,east,no_tourist_thai,19927.0,
2021-07-01,Sa Kaeo,east,no_tourist_thai,2531.0,
2021-07-01,Phuket,south,no_tourist_thai,20738.0,
2021-07-01,Phatthalung,south,no_tourist_thai,1934.0,
2021-07-01,Trang,south,no_tourist_thai,2288.0,
2021-07-01,Ranong,south,no_tourist_thai,1633.0,
2021-07-01,Chumphon,south,no_tourist_thai,1865.0,
2021-07-01,Pattani,south,no_tourist_thai,585.0,
2021-07-01,Yala,south,no_tourist_thai,529.0,
2021-07-01,Nakhon Si Thammarat,south,no_tourist_thai,8425.0,
2021-07-01,Narathiwat,south,no_tourist_thai,474.0,
2021-07-01,Krabi,south,no_tourist_thai,1716.0,
2021-07-01,Songkhla,south,no_tourist_thai,1474.0,
2021-07-01,Phangnga,south,no_tourist_thai,4622.0,
2021-07-01,Surat Thani,south,no_tourist_thai,3188.0,
2021-07-01,Satun,south,no_tourist_thai,1820.0,
2021-07-01,Kamphaeng Phet,north,no_tourist_thai,6317.0,
2021-07-01,Chiang Rai,north,no_tourist_thai,25572.0,
2021-07-01,Chiang Mai,north,no_tourist_thai,68521.0,
2021-07-01,Phichit,north,no_tourist_thai,6355.0,
2021-07-01,Nakhon Sawan,north,no_tourist_thai,14969.0,
2021-07-01,Tak,north,no_tourist_thai,13933.0,
2021-07-01,Phitsanulok,north,no_tourist_thai,25939.0,
2021-07-01,Phayao,north,no_tourist_thai,8278.0,
2021-07-01,Phetchabun,north,no_tourist_thai,22735.0,
2021-07-01,Phrae,north,no_tourist_thai,5424.0,
2021-07-01,Lampang,north,no_tourist_thai,5950.0,
2021-07-01,Lamphun,north,no_tourist_thai,6725.0,
2021-07-01,Mae Hong Son,north,no_tourist_thai,9186.0,
2021-07-01,Uttaradit,north,no_tourist_thai,5713.0,
2021-07-01,Uthai Thani,north,no_tourist_thai,2109.0,
2021-07-01,Sukhothai,north,no_tourist_thai,5003.0,
2021-07-01,Nan,north,no_tourist_thai,9805.0,
2021-07-01,Kalasin,east_northeast,no_tourist_thai,2495.0,
2021-07-01,Khon Kaen,east_northeast,no_tourist_thai,17954.0,
2021-07-01,Chaiyaphum,east_northeast,no_tourist_thai,6802.0,
2021-07-01,Nakhon Phanom,east_northeast,no_tourist_thai,4473.0,
2021-07-01,Nakhon Ratchasima,east_northeast,no_tourist_thai,82593.0,
2021-07-01,Buri Ram,east_northeast,no_tourist_thai,10721.0,
2021-07-01,Maha Sarakham,east_northeast,no_tourist_thai,2664.0,
2021-07-01,Mukdahan,east_northeast,no_tourist_thai,5772.0,
2021-07-01,Roi Et,east_northeast,no_tourist_thai,2573.0,
2021-07-01,Loei,east_northeast,no_tourist_thai,4565.0,
2021-07-01,Si Sa Ket,south,no_tourist_thai,3604.0,
2021-07-01,Surin,east_northeast,no_tourist_thai,7252.0,
2021-07-01,Nong Khai,east_northeast,no_tourist_thai,8316.0,
2021-07-01,Bueng Kan,east_northeast,no_tourist_thai,2816.0,
2021-07-01,Udon Thani,east_northeast,no_tourist_thai,10127.0,
2021-07-01,Ubon Ratchathani,east_northeast,no_tourist_thai,6431.0,
2021-07-01,Sakon Nakhon,east_northeast,no_tourist_thai,4796.0,
2021-07-01,Yasothon,east_northeast,no_tourist_thai,1497.0,
2021-07-01,Amnat Charoen,east_northeast,no_tourist_thai,1392.0,
2021-07-01,Nong Bua Lam Phu,east_northeast,no_tourist_thai,2269.0,
2021-07-01,Bangkok Metropolis,central,no_tourist_foreign,21967.0,
2021-07-01,Lop Buri,central,no_tourist_foreign,29.0,
2021-07-01,Phra Nakhon Si Ayutthaya,central,no_tourist_foreign,227.0,
2021-07-01,Saraburi,central,no_tourist_foreign,18.0,
2021-07-01,Chai Nat,central,no_tourist_foreign,0.0,
2021-07-01,Nakhon Pathom,central,no_tourist_foreign,0.0,
2021-07-01,Sing Buri,central,no_tourist_foreign,0.0,
2021-07-01,Ang Thong,central,no_tourist_foreign,0.0,
2021-07-01,Nonthaburi,central,no_tourist_foreign,12.0,
2021-07-01,Pathum Thani,central,no_tourist_foreign,13.0,
2021-07-01,Samut Prakan,central,no_tourist_foreign,45.0,
2021-07-01,Samut Sakhon,central,no_tourist_foreign,0.0,
2021-07-01,Chachoengsao,east,no_tourist_foreign,0.0,
2021-07-01,Ratchaburi,central,no_tourist_foreign,0.0,
2021-07-01,Kanchanaburi,central,no_tourist_foreign,47.0,
2021-07-01,Samut Songkhram,central,no_tourist_foreign,0.0,
2021-07-01,Suphan Buri,central,no_tourist_foreign,0.0,
2021-07-01,Phetchaburi,central,no_tourist_foreign,89.0,
2021-07-01,Prachuap Khiri Khan,central,no_tourist_foreign,68.0,
2021-07-01,Chon Buri,east,no_tourist_foreign,598.0,
2021-07-01,Chanthaburi,east,no_tourist_foreign,56.0,
2021-07-01,Trat,east,no_tourist_foreign,106.0,
2021-07-01,Nakhon Nayok,east,no_tourist_foreign,0.0,
2021-07-01,Prachin Buri,east,no_tourist_foreign,0.0,
2021-07-01,Rayong,east,no_tourist_foreign,244.0,
2021-07-01,Sa Kaeo,east,no_tourist_foreign,0.0,
2021-07-01,Phuket,south,no_tourist_foreign,15961.0,
2021-07-01,Phatthalung,south,no_tourist_foreign,0.0,
2021-07-01,Trang,south,no_tourist_foreign,0.0,
2021-07-01,Ranong,south,no_tourist_foreign,0.0,
2021-07-01,Chumphon,south,no_tourist_foreign,0.0,
2021-07-01,Pattani,south,no_tourist_foreign,0.0,
2021-07-01,Yala,south,no_tourist_foreign,0.0,
2021-07-01,Nakhon Si Thammarat,south,no_tourist_foreign,0.0,
2021-07-01,Narathiwat,south,no_tourist_foreign,0.0,
2021-07-01,Krabi,south,no_tourist_foreign,0.0,
2021-07-01,Songkhla,south,no_tourist_foreign,0.0,
2021-07-01,Phangnga,south,no_tourist_foreign,586.0,
2021-07-01,Surat Thani,south,no_tourist_foreign,414.0,
2021-07-01,Satun,south,no_tourist_foreign,19.0,
2021-07-01,Kamphaeng Phet,north,no_tourist_foreign,0.0,
2021-07-01,Chiang Rai,north,no_tourist_foreign,231.0,
2021-07-01,Chiang Mai,north,no_tourist_foreign,989.0,
2021-07-01,Phichit,north,no_tourist_foreign,0.0,
2021-07-01,Nakhon Sawan,north,no_tourist_foreign,0.0,
2021-07-01,Tak,north,no_tourist_foreign,0.0,
2021-07-01,Phitsanulok,north,no_tourist_foreign,136.0,
2021-07-01,Phayao,north,no_tourist_foreign,0.0,
2021-07-01,Phetchabun,north,no_tourist_foreign,24.0,
2021-07-01,Phrae,north,no_tourist_foreign,0.0,
2021-07-01,Lampang,north,no_tourist_foreign,172.0,
2021-07-01,Lamphun,north,no_tourist_foreign,85.0,
2021-07-01,Mae Hong Son,north,no_tourist_foreign,225.0,
2021-07-01,Uttaradit,north,no_tourist_foreign,0.0,
2021-07-01,Uthai Thani,north,no_tourist_foreign,0.0,
2021-07-01,Sukhothai,north,no_tourist_foreign,175.0,
2021-07-01,Nan,north,no_tourist_foreign,36.0,
2021-07-01,Kalasin,east_northeast,no_tourist_foreign,0.0,
2021-07-01,Khon Kaen,east_northeast,no_tourist_foreign,0.0,
2021-07-01,Chaiyaphum,east_northeast,no_tourist_foreign,0.0,
2021-07-01,Nakhon Phanom,east_northeast,no_tourist_foreign,0.0,
2021-07-01,Nakhon Ratchasima,east_northeast,no_tourist_foreign,543.0,
2021-07-01,Buri Ram,east_northeast,no_tourist_foreign,31.0,
2021-07-01,Maha Sarakham,east_northeast,no_tourist_foreign,0.0,
2021-07-01,Mukdahan,east_northeast,no_tourist_foreign,0.0,
2021-07-01,Roi Et,east_northeast,no_tourist_foreign,0.0,
2021-07-01,Loei,east_northeast,no_tourist_foreign,8.0,
2021-07-01,Si Sa Ket,south,no_tourist_foreign,0.0,
2021-07-01,Surin,east_northeast,no_tourist_foreign,13.0,
2021-07-01,Nong Khai,east_northeast,no_tourist_foreign,3.0,
2021-07-01,Bueng Kan,east_northeast,no_tourist_foreign,0.0,
2021-07-01,Udon Thani,east_northeast,no_tourist_foreign,5.0,
2021-07-01,Ubon Ratchathani,east_northeast,no_tourist_foreign,0.0,
2021-07-01,Sakon Nakhon,east_northeast,no_tourist_foreign,0.0,
2021-07-01,Yasothon,east_northeast,no_tourist_foreign,0.0,
2021-07-01,Amnat Charoen,east_northeast,no_tourist_foreign,0.0,
2021-07-01,Nong Bua Lam Phu,east_northeast,no_tourist_foreign,0.0,
2021-07-01,Bangkok Metropolis,central,revenue_all,709260000.0,
2021-07-01,Lop Buri,central,revenue_all,5430000.0,
2021-07-01,Phra Nakhon Si Ayutthaya,central,revenue_all,29320000.0,
2021-07-01,Saraburi,central,revenue_all,7430000.0,
2021-07-01,Chai Nat,central,revenue_all,2900000.0,
2021-07-01,Nakhon Pathom,central,revenue_all,4015750.0,
2021-07-01,Sing Buri,central,revenue_all,2440000.0,
2021-07-01,Ang Thong,central,revenue_all,1080000.0,
2021-07-01,Nonthaburi,central,revenue_all,2300000.0,
2021-07-01,Pathum Thani,central,revenue_all,1060000.0,
2021-07-01,Samut Prakan,central,revenue_all,1850000.0,
2021-07-01,Samut Sakhon,central,revenue_all,820000.0,
2021-07-01,Chachoengsao,east,revenue_all,2240000.0,
2021-07-01,Ratchaburi,central,revenue_all,12500000.0,
2021-07-01,Kanchanaburi,central,revenue_all,52240000.0,
2021-07-01,Samut Songkhram,central,revenue_all,7380000.0,
2021-07-01,Suphan Buri,central,revenue_all,9950000.0,
2021-07-01,Phetchaburi,central,revenue_all,34930000.0,
2021-07-01,Prachuap Khiri Khan,central,revenue_all,69740000.0,
2021-07-01,Chon Buri,east,revenue_all,143840000.0,
2021-07-01,Chanthaburi,east,revenue_all,43690000.0,
2021-07-01,Trat,east,revenue_all,73270000.0,
2021-07-01,Nakhon Nayok,east,revenue_all,5250000.0,
2021-07-01,Prachin Buri,east,revenue_all,5790000.0,
2021-07-01,Rayong,east,revenue_all,63120000.0,
2021-07-01,Sa Kaeo,east,revenue_all,5370000.0,
2021-07-01,Phuket,south,revenue_all,1108710000.0,
2021-07-01,Phatthalung,south,revenue_all,2290000.0,
2021-07-01,Trang,south,revenue_all,9530000.0,
2021-07-01,Ranong,south,revenue_all,3820000.0,
2021-07-01,Chumphon,south,revenue_all,5520000.0,
2021-07-01,Pattani,south,revenue_all,1310000.0,
2021-07-01,Yala,south,revenue_all,1000000.0,
2021-07-01,Nakhon Si Thammarat,south,revenue_all,21360000.0,
2021-07-01,Narathiwat,south,revenue_all,900000.0,
2021-07-01,Krabi,south,revenue_all,14970000.0,
2021-07-01,Songkhla,south,revenue_all,7090000.0,
2021-07-01,Phangnga,south,revenue_all,20560000.0,
2021-07-01,Surat Thani,south,revenue_all,20570000.0,
2021-07-01,Satun,south,revenue_all,5880000.0,
2021-07-01,Kamphaeng Phet,north,revenue_all,5110000.0,
2021-07-01,Chiang Rai,north,revenue_all,105060000.0,
2021-07-01,Chiang Mai,north,revenue_all,354810000.0,
2021-07-01,Phichit,north,revenue_all,6730000.0,
2021-07-01,Nakhon Sawan,north,revenue_all,23290000.0,
2021-07-01,Tak,north,revenue_all,26020000.0,
2021-07-01,Phitsanulok,north,revenue_all,43890000.0,
2021-07-01,Phayao,north,revenue_all,11630000.0,
2021-07-01,Phetchabun,north,revenue_all,44050000.0,
2021-07-01,Phrae,north,revenue_all,6640000.0,
2021-07-01,Lampang,north,revenue_all,12500000.0,
2021-07-01,Lamphun,north,revenue_all,5540000.0,
2021-07-01,Mae Hong Son,north,revenue_all,22040000.0,
2021-07-01,Uttaradit,north,revenue_all,4710000.0,
2021-07-01,Uthai Thani,north,revenue_all,1990000.0,
2021-07-01,Sukhothai,north,revenue_all,7390000.0,
2021-07-01,Nan,north,revenue_all,14060000.0,
2021-07-01,Kalasin,east_northeast,revenue_all,1790000.0,
2021-07-01,Khon Kaen,east_northeast,revenue_all,20720000.0,
2021-07-01,Chaiyaphum,east_northeast,revenue_all,7660000.0,
2021-07-01,Nakhon Phanom,east_northeast,revenue_all,4630000.0,
2021-07-01,Nakhon Ratchasima,east_northeast,revenue_all,100110000.0,
2021-07-01,Buri Ram,east_northeast,revenue_all,13810000.0,
2021-07-01,Maha Sarakham,east_northeast,revenue_all,2130000.0,
2021-07-01,Mukdahan,east_northeast,revenue_all,6250000.0,
2021-07-01,Roi Et,east_northeast,revenue_all,1550000.0,
2021-07-01,Loei,east_northeast,revenue_all,3520000.0,
2021-07-01,Si Sa Ket,south,revenue_all,2310000.0,
2021-07-01,Surin,east_northeast,revenue_all,6830000.0,
2021-07-01,Nong Khai,east_northeast,revenue_all,5610000.0,
2021-07-01,Bueng Kan,east_northeast,revenue_all,2720000.0,
2021-07-01,Udon Thani,east_northeast,revenue_all,15270000.0,
2021-07-01,Ubon Ratchathani,east_northeast,revenue_all,7190000.0,
2021-07-01,Sakon Nakhon,east_northeast,revenue_all,3460000.0,
2021-07-01,Yasothon,east_northeast,revenue_all,950000.0,
2021-07-01,Amnat Charoen,east_northeast,revenue_all,1010000.0,
2021-07-01,Nong Bua Lam Phu,east_northeast,revenue_all,1090000.0,
2021-07-01,Bangkok Metropolis,central,revenue_thai,429870000.0,
2021-07-01,Lop Buri,central,revenue_thai,5400000.0,
2021-07-01,Phra Nakhon Si Ayutthaya,central,revenue_thai,28980000.0,
2021-07-01,Saraburi,central,revenue_thai,7410000.0,
2021-07-01,Chai Nat,central,revenue_thai,2900000.0,
2021-07-01,Nakhon Pathom,central,revenue_thai,4020000.0,
2021-07-01,Sing Buri,central,revenue_thai,2440000.0,
2021-07-01,Ang Thong,central,revenue_thai,1080000.0,
2021-07-01,Nonthaburi,central,revenue_thai,2290000.0,
2021-07-01,Pathum Thani,central,revenue_thai,1050000.0,
2021-07-01,Samut Prakan,central,revenue_thai,1820000.0,
2021-07-01,Samut Sakhon,central,revenue_thai,820000.0,
2021-07-01,Chachoengsao,east,revenue_thai,2240000.0,
2021-07-01,Ratchaburi,central,revenue_thai,12500000.0,
2021-07-01,Kanchanaburi,central,revenue_thai,52140000.0,
2021-07-01,Samut Songkhram,central,revenue_thai,7380000.0,
2021-07-01,Suphan Buri,central,revenue_thai,9950000.0,
2021-07-01,Phetchaburi,central,revenue_thai,34380000.0,
2021-07-01,Prachuap Khiri Khan,central,revenue_thai,69010000.0,
2021-07-01,Chon Buri,east,revenue_thai,139570000.0,
2021-07-01,Chanthaburi,east,revenue_thai,43570000.0,
2021-07-01,Trat,east,revenue_thai,72070000.0,
2021-07-01,Nakhon Nayok,east,revenue_thai,5250000.0,
2021-07-01,Prachin Buri,east,revenue_thai,5790000.0,
2021-07-01,Rayong,east,revenue_thai,62380000.0,
2021-07-01,Sa Kaeo,east,revenue_thai,5370000.0,
2021-07-01,Phuket,south,revenue_thai,169250000.0,
2021-07-01,Phatthalung,south,revenue_thai,2290000.0,
2021-07-01,Trang,south,revenue_thai,9530000.0,
2021-07-01,Ranong,south,revenue_thai,3820000.0,
2021-07-01,Chumphon,south,revenue_thai,5520000.0,
2021-07-01,Pattani,south,revenue_thai,1310000.0,
2021-07-01,Yala,south,revenue_thai,1000000.0,
2021-07-01,Nakhon Si Thammarat,south,revenue_thai,21360000.0,
2021-07-01,Narathiwat,south,revenue_thai,900000.0,
2021-07-01,Krabi,south,revenue_thai,14970000.0,
2021-07-01,Songkhla,south,revenue_thai,7090000.0,
2021-07-01,Phangnga,south,revenue_thai,15580000.0,
2021-07-01,Surat Thani,south,revenue_thai,16620000.0,
2021-07-01,Satun,south,revenue_thai,5810000.0,
2021-07-01,Kamphaeng Phet,north,revenue_thai,5110000.0,
2021-07-01,Chiang Rai,north,revenue_thai,103990000.0,
2021-07-01,Chiang Mai,north,revenue_thai,349590000.0,
2021-07-01,Phichit,north,revenue_thai,6730000.0,
2021-07-01,Nakhon Sawan,north,revenue_thai,23290000.0,
2021-07-01,Tak,north,revenue_thai,26020000.0,
2021-07-01,Phitsanulok,north,revenue_thai,43650000.0,
2021-07-01,Phayao,north,revenue_thai,11630000.0,
2021-07-01,Phetchabun,north,revenue_thai,43990000.0,
2021-07-01,Phrae,north,revenue_thai,6640000.0,
2021-07-01,Lampang,north,revenue_thai,12110000.0,
2021-07-01,Lamphun,north,revenue_thai,5450000.0,
2021-07-01,Mae Hong Son,north,revenue_thai,21380000.0,
